N°,LOCAL,PROVEEDOR OBRA,PROVEEDOR IMAGEN,Direcciones,LOCALIDAD,PROVINCIA,Geolocalización,Zonal,AVANCE,Inicio,Apertura,Apertural real,Días restantes,Inicio_1,Fin,Días restantes_1,ESTADO,Fecha,Días restantes_2,Inicio_2,Fin_1,Días restantes_3,Inicio_3,Fin_2,Días restantes_4,Inicio_4,Fin_3,Días restantes_5,Inicio_5,Fin_4,Días restantes_6,Inicio_6,Fin_5,Días restantes_7,Fecha_1,Días restantes_8,Fecha_2,Días restantes_9,Fecha_3,Días restantes_10,field_42,field_43,SI
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
22,C.S. MONTE GRANDE,,,A CONFIRMAR,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8211228425,"Por confirmar si el establecimiento está en funciones, Calle Antiguo Camino Real a Cholula, Municipio de Puebla, San Andrés Cholula, Puebla, 72754, México",amenity,bicycle_repair_station,"19.0482244,-98.2623545"
